PropertyType,District,Mukim,SchemeName,TransactionDate,Tenure,ParcelArea,Unit,UnitLevel,TransactionPrice,PropertyType(strata),Sector,State
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,PARK SEVEN,23-Oct,Freehold,404,sq.m,8,4420000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,SERINGIN RESIDENCES,21-Dec,Freehold,440,sq.m,23,4400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,PARK SEVEN,24-Sep,Freehold,404,sq.m,6,4380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,18 MADGE,23-May,Freehold,351,sq.m,8,4312000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,18 MADGE,23-May,Freehold,351,sq.m,8,4312000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,KONDOMINIUM PANTAI ESTET,23-Jun,Freehold,445,sq.m,42,4308000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,KONDOMINIUM PANTAI ESTET,23-Jun,Freehold,445,sq.m,43,4308000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,28 MONT KIARA,21-Dec,Freehold,522,sq.m,39,4300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,PARK SEVEN,24-Aug,Freehold,411,sq.m,16,4300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,U-THANT RESIDENCE,24-Jul,Freehold,357,sq.m,6,4300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI STAR,21-Jan,Freehold,201,sq.m,54,4281000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PALAZZIO SUNWAY,25-Apr,Freehold,434,sq.m,8,4280000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI STAR,21-Jan,Freehold,201,sq.m,55,4234000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI STAR,21-Jan,Freehold,201,sq.m,54,4223000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ZEHN BUKIT PANTAI KONDOMINIUM,22-Sep,Leasehold,551,sq.m,P,4200000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PALAZZIO SUNWAY,23-Jul,Freehold,431,sq.m,8,4200000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI R8,24-Apr,Freehold,334,sq.m,16,4200000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE BINJAI ON THE PARK,24-Sep,Freehold,209,sq.m,20,4200000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,10 MON'T KIARA,25-Apr,Freehold,379.9,sq.m,27,4200000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,10 MON'T KIARA,24-May,Freehold,379.9,sq.m,39,4200000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,10 MON'T KIARA,24-May,Freehold,380,sq.m,39,4200000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE PEARL,22-Jan,Freehold,406,sq.m,18,4150000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,KONDOMINIUM NOBLETON CREST,22-Aug,Freehold,326,sq.m,1,4150000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ONE MENERUNG,25-Mar,Freehold,299,sq.m,3,4120000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,DUA RESIDENCY,24-Aug,Freehold,395,sq.m,18,4100000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,KENNY HILLS RESIDENCE,24-Apr,Freehold,622,sq.m,3,4100000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ONE MENERUNG,24-Sep,Freehold,295,sq.m,3,4100000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ONE MENERUNG,24-Sep,Freehold,295,sq.m,3,4100000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI R8,25-Feb,Freehold,334,sq.m,8,4100000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,KONDOMINIUM NOBLETON CREST,22-Oct,Freehold,326,sq.m,1,4050000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,KONDOMINIUM NOBLETON CREST,23-Dec,Freehold,326,sq.m,1,4040000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,18 MADGE,23-Feb,Freehold,345,sq.m,8,4028000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ONE MENERUNG,23-Apr,Freehold,299,sq.m,2,4000000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,KIARA VILLE,22-Mar,Freehold,469,sq.m,30,4000000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,10 MONT KIARA,22-Sep,Freehold,379.9,sq.m,41,4000000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,BANGSAR PEAK,22-Jul,Freehold,331,sq.m,8,4000000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,KONDOMINIUM RIMBUN,24-Aug,Freehold,335,sq.m,12,4000000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,10 MON'T KIARA,24-Aug,Freehold,379.9,sq.m,41,4000000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,KENNY HILLS RESIDENCE,24-Mar,Freehold,471,sq.m,LG,4000000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,AMPERSAND,22-Jun,Leasehold,484,sq.m,10,4000000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,11 MONT KIARA,22-Jul,Freehold,436,sq.m,36,3962000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,KIARA VILLE,22-Aug,Freehold,483,sq.m,8,3950000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,KIARA VILLE,24-Apr,Freehold,499,sq.m,16,3950000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ONE MENERUNG,22-May,Freehold,299,sq.m,17,3920000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,SASTRA U-THANT CONDOMINIUM,22-Feb,Freehold,363,sq.m,8,3907000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ONE MENERUNG,22-Aug,Freehold,299,sq.m,15,3900000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ONE MENERUNG,23-Feb,Freehold,295,sq.m,26,3900000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,KENNY HILLS RESIDENCE,23-May,Freehold,622,sq.m,3,3900000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,TIJANI 2 CONDO,22-Jun,Freehold,332,sq.m,5,3900000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,10 MONT KIARA,23-Feb,Freehold,379.9,sq.m,5,3900000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,STONOR PARK CONDO,25-May,Freehold,312,sq.m,10,3900000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE BINJAI ON THE PARK,25-Jan,Freehold,209,sq.m,34,3900000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI AMPANG TENGAH 6 (AT6),24-Oct,Freehold,260,sq.m,14,3883000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,DESA PUTRI,24-Feb,Freehold,252,sq.m,7,3882000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,ONE KL,23-Jun,Freehold,348,sq.m,3,3880000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI SETIA SKY SEPUTEH,23-Jun,Freehold,280,sq.m,20,3880000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ONE MENERUNG,24-Jun,Freehold,299,sq.m,21,3880000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE AVARE,24-Apr,Freehold,350,sq.m,20,3850000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE AVARE,24-Nov,Freehold,350,sq.m,37,3825000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,SRI SE-EKAR CONDO,22-Dec,Freehold,323,sq.m,2,3824000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI SETIA SKY SEPUTEH,22-Jan,Freehold,278,sq.m,9,3805000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE PEARL,23-Mar,Freehold,369,sq.m,16,3800000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,10 MON'T KIARA,24-Mar,Freehold,337.4,sq.m,30,3800000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI AMPANG TENGAH 6 (AT6),24-Jan,Freehold,260,sq.m,15,3797000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,10 MON'T KIARA,24-Aug,Freehold,337.4,sq.m,40,3790000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,DUA RESIDENCY,25-Mar,Freehold,395,sq.m,18,3780000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI AMPANG TENGAH 6 (AT6),24-Mar,Freehold,260,sq.m,13,3774000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,18 MADGE,24-Feb,Freehold,259,sq.m,3,3762000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,DUA RESIDENCY,24-May,Freehold,349,sq.m,18,3760000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,9 MADGE,24-Sep,Freehold,330,sq.m,3,3755000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,PARK SEVEN,23-Jun,Freehold,286,sq.m,11,3750000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,11 MONT KIARA,23-Sep,Freehold,421,sq.m,6,3750000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SENI MONT KIARA,25-May,Freehold,328,sq.m,27,3750000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,11 MONT KIARA,24-Jun,Freehold,421,sq.m,5,3750000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ONE MENERUNG,23-Mar,Freehold,299,sq.m,18,3740000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,11 MONT KIARA,23-Jun,Freehold,421,sq.m,6,3735000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PALAZZIO SUNWAY,22-May,Freehold,389,sq.m,10,3730000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,KENNY HILLS RESIDENCE,23-Oct,Freehold,622,sq.m,3,3706000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI AMPANG TENGAH 6 (AT6),24-Jan,Freehold,260,sq.m,12,3704000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,ONE KL,22-Jan,Freehold,306,sq.m,17,3700000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,22-Jul,Freehold,165,sq.m,17,3700000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,10 MONT KIARA,23-Mar,Freehold,379.9,sq.m,29,3700000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE AVARE,23-Sep,Freehold,350,sq.m,31,3700000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PALMYRA BANGSAR,22-Jul,Freehold,320,sq.m,4,3700000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PALAZZIO SUNWAY,22-Oct,Freehold,431,sq.m,8,3700000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,PAVILION HILTOP MONT KIARA,23-Mar,Freehold,345,sq.m,G,3700000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE AVARE,24-Nov,Freehold,350,sq.m,17,3700000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE AVARE,24-Aug,Freehold,350,sq.m,19,3700000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,KIARA VILLE,24-Aug,Freehold,469,sq.m,30,3700000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,10 MON'T KIARA,23-Oct,Freehold,379.9,sq.m,33,3690000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,11 MONT KIARA,24-Sep,Freehold,421,sq.m,6,3675000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PALMYRA BANGSAR,23-Jan,Freehold,319,sq.m,1,3650000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,10 MON'T KIARA,23-Sep,Freehold,337.4,sq.m,29,3650000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,PARK SEVEN,23-Apr,Freehold,286,sq.m,9,3650000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI 22 MONT KIARA,25-Apr,Freehold,283,sq.m,17,3650000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,10 MON'T KIARA,24-Feb,Freehold,333.74,sq.m,33,3650000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE BINJAI ON THE PARK,23-Sep,Freehold,207,sq.m,25,3630000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,KENNY HILLS RESIDENCE,23-Nov,Freehold,622,sq.m,3,3611000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,KENNY HILLS RESIDENCE,23-Nov,Freehold,622,sq.m,3,3611000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,ONE KL,23-Jan,Freehold,306,sq.m,15,3600000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,KONDOMINIUM NOBLETON CREST,21-Jan,Freehold,326,sq.m,2,3600000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,10 MONT KIARA,21-May,Freehold,379.9,sq.m,23A,3600000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,10 MON'T KIARA,23-Jul,Freehold,379.9,sq.m,25,3600000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,10 MON'T KIARA,23-Oct,Freehold,334.1,sq.m,30,3600000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE BINJAI ON THE PARK,23-Mar,Freehold,209,sq.m,32,3600000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE AVARE,23-Aug,Freehold,350,sq.m,36,3600000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,KONDOMINIUM NOBLETON CREST,21-Oct,Freehold,336,sq.m,1,3600000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,KONDOMINIUM NOBLETON CREST,25-Apr,Freehold,326,sq.m,1,3600000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ONE MENERUNG,24-Jun,Freehold,299,sq.m,14,3600000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,10 MON'T KIARA,24-Jun,Freehold,337.4,sq.m,18,3600000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE BINJAI ON THE PARK,24-Jul,Freehold,209,sq.m,24,3600000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE BINJAI ON THE PARK,24-Sep,Freehold,209,sq.m,24,3600000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,10 MON'T KIARA,24-May,Freehold,337.4,sq.m,39,3600000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,9 MADGE,24-Sep,Freehold,283,sq.m,4,3600000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI AMPANG TENGAH 6 (AT6),24-Oct,Freehold,260,sq.m,7,3584000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,23-Apr,Freehold,165,sq.m,15,3556000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,PAVILION HILTOP MONT KIARA,23-Oct,Freehold,249,sq.m,21,3550000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI SETIA SKY SEPUTEH,22-May,Freehold,284,sq.m,26,3549000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI R8,24-Jul,Freehold,250,sq.m,10,3546000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,BANGSAR PEAK,22-Mar,Freehold,277,sq.m,10,3540000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,ONE KL,22-Dec,Freehold,306,sq.m,7,3530000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,DESA PARKCITY (PARK PLACE),25-May,Freehold,209,sq.m,16,3530000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,11 MONT KIARA,24-Sep,Freehold,344,sq.m,25,3530000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI SETIA SKY SEPUTEH,23-Dec,Freehold,266,sq.m,17,3525000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI SETIA SKY SEPUTEH,22-Aug,Freehold,247,sq.m,23A,3522000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI SETIA SKY SEPUTEH,22-Feb,Freehold,247,sq.m,23A,3509000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,18 MADGE,24-Apr,Freehold,253,sq.m,2,3506000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI SETIA SKY SEPUTEH,23-Jan,Freehold,266,sq.m,9,3506000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI SETIA SKY SEPUTEH,24-Jul,Freehold,265,sq.m,15,3504000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI SETIA SKY SEPUTEH,22-Feb,Freehold,246,sq.m,23,3504000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,TRINITY PENTAMONT MONT KIARA,24-Aug,Freehold,357,sq.m,33A,3502000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,23-Mar,Freehold,165,sq.m,13,3500000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PALAZZIO SUNWAY,22-Mar,Freehold,389,sq.m,16,3500000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,10 MON'T KIARA,23-Nov,Freehold,340.7,sq.m,23A,3500000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,ANJALI NORTH KIARA,21-Mar,Freehold,411,sq.m,28,3500000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,CENDANA CONDO,23-Feb,Freehold,415,sq.m,37,3500000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,PARK SEVEN,22-Dec,Freehold,339,sq.m,4,3500000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,9 MADGE,23-May,Freehold,330,sq.m,4,3500000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,KENNY HILLS RESIDENCE,22-Jan,Freehold,325,sq.m,1,3500000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,KENNY HILLS RESIDENCE,24-Feb,Freehold,325,sq.m,2,3500000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,SASTRA U-THANT CONDOMINIUM,24-Jun,Freehold,251,sq.m,3,3500000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE BINJAI ON THE PARK,24-Apr,Freehold,209,sq.m,30,3500000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ONE MENERUNG,24-Apr,Freehold,295,sq.m,8,3500000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SENI MONT KIARA,23-Oct,Freehold,413,sq.m,G,3500000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,18 MADGE,24-Jan,Freehold,253,sq.m,1,3497000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,18 MADGE,24-Jun,Freehold,250,sq.m,6,3495000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE AVARE,22-Jan,Freehold,350,sq.m,36,3490000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,SRI BUKIT PERSEKUTUAN,22-Aug,Freehold,332,sq.m,2,3485000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI SETIA SKY SEPUTEH,24-Feb,Freehold,249,sq.m,9,3483000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PALAZZIO SUNWAY,24-Apr,Freehold,389,sq.m,13,3480000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI SETIA SKY SEPUTEH,22-Mar,Freehold,249,sq.m,10,3473000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,KATANA II,23-Feb,Freehold,387,sq.m,7,3472000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI SETIA SKY SEPUTEH,22-Jul,Freehold,247,sq.m,13,3471000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI SETIA SKY SEPUTEH,22-Oct,Freehold,248,sq.m,11,3463000,Strata,Residential,WP Kuala Lumpur
